Applicant_ID,Gender,Married,Education,Employment_Status,Property_Area,ApplicantIncome,CoapplicantIncome,Total_Income,Income_Bracket,LoanAmount_INR,Loan_Amount_Term,EMI,Balance_Income,Credit_Score,Credit_Score_Band,Credit_History,Debt_To_Income_Ratio,Existing_Loans_Count,Years_At_Current_Job,Risk_Category,Loan_Status,Predicted_Loan_Status,Max_Eligible_Amount_INR,Approved_Amount_INR,Final_Decision,Decision_Reason
APP103260,Male,Yes,Graduate,Salaried,Rural,3658.0,965.0,4623.0,3K-6K,280000,360,2457.2,2165.8,693,Good,1,0.224,1,2.2,Low Risk,Rejected,Rejected,210700,0,Rejected,"Requested amount (₹2,80,000) exceeds the maximum eligible amount (₹2,10,700) based on income and repayment capacity"
APP103261,Female,Yes,Graduate,Unemployed,Semiurban,4919.0,1299.0,6218.0,6K-10K,249000,300,2262.66,3955.34,613,Fair,1,0.123,0,1.8,Medium Risk,Approved,Approved,239500,239500,Partially Approved,"Approved for a reduced amount due to income-based affordability limits (requested ₹2,49,000, max eligible ₹2,39,500)"
APP103262,Male,No,Graduate,Salaried,Urban,5308.0,0.0,5308.0,3K-6K,125000,120,1651.88,3656.12,712,Good,1,0.2,1,1.8,Low Risk,Rejected,Approved,160700,125000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP103263,Male,No,Graduate,Self-Employed,Urban,6814.0,0.0,6814.0,6K-10K,130000,180,1396.99,5417.01,766,Very Good,0,0.099,1,0.9,High Risk,Rejected,Rejected,126800,0,Rejected,"No established credit history; Requested amount (₹1,30,000) exceeds the maximum eligible amount (₹1,26,800) based on income and repayment capacity"
APP103264,Male,Yes,Graduate,Salaried,Urban,10621.0,0.0,10621.0,10K-20K,98000,120,1295.08,9325.92,641,Fair,1,0.097,2,1.0,Medium Risk,Rejected,Approved,200900,98000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP103265,Male,No,Graduate,Salaried,Semiurban,5956.0,0.0,5956.0,3K-6K,77000,84,1278.29,4677.71,583,Fair,1,0.136,0,4.2,Medium Risk,Rejected,Approved,125600,77000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP103266,Male,No,Graduate,Salaried,Urban,10712.0,0.0,10712.0,10K-20K,152000,84,2523.38,8188.62,587,Fair,1,0.157,0,21.4,Medium Risk,Approved,Approved,225800,152000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP103267,Female,Yes,Graduate,Salaried,Urban,15084.0,3146.0,18230.0,10K-20K,52000,300,472.52,17757.48,524,Poor,1,0.02,0,4.4,High Risk,Approved,Approved,401200,52000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP103268,Female,No,Graduate,Salaried,Rural,11310.0,0.0,11310.0,10K-20K,111000,60,2358.42,8951.58,635,Fair,1,0.095,1,8.3,Medium Risk,Approved,Approved,159700,111000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP103269,Male,Yes,Graduate,Business Owner,Semiurban,5033.0,2299.0,7332.0,6K-10K,75000,36,2420.04,4911.96,650,Fair,1,0.284,0,0.7,Medium Risk,Approved,Approved,79500,75000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP103270,Female,Yes,Graduate,Self-Employed,Rural,5600.0,1379.0,6979.0,6K-10K,175000,84,2905.21,4073.79,806,Excellent,0,0.294,1,4.3,High Risk,Rejected,Rejected,94600,0,Rejected,"No established credit history; Requested amount (₹1,75,000) exceeds the maximum eligible amount (₹94,600) based on income and repayment capacity"
APP103271,Female,Yes,Not Graduate,Self-Employed,Semiurban,10736.0,3105.0,13841.0,10K-20K,210000,180,2256.67,11584.33,577,Poor,1,0.081,0,1.3,High Risk,Rejected,Approved,257600,210000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP103272,Female,No,Graduate,Salaried,Urban,5552.0,0.0,5552.0,3K-6K,132000,36,4259.27,1292.73,682,Good,1,0.721,0,4.3,High Risk,Rejected,Approved,77400,77400,Partially Approved,"Approved for a reduced amount due to income-based affordability limits (requested ₹1,32,000, max eligible ₹77,400)"
APP103273,Female,No,Graduate,Self-Employed,Urban,7468.0,0.0,7468.0,6K-10K,119000,120,1572.59,5895.41,652,Fair,0,0.148,1,2.2,High Risk,Rejected,Rejected,70600,0,Rejected,"No established credit history; Requested amount (₹1,19,000) exceeds the maximum eligible amount (₹70,600) based on income and repayment capacity"
APP103274,Female,Yes,Graduate,Self-Employed,Semiurban,8660.0,3016.0,11676.0,10K-20K,220000,300,1999.14,9676.86,649,Fair,1,0.056,1,0.7,Medium Risk,Rejected,Approved,385500,220000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP103275,Female,Yes,Graduate,Salaried,Semiurban,9548.0,178.0,9726.0,6K-10K,99000,120,1308.29,8417.71,512,Poor,1,0.086,0,7.2,High Risk,Rejected,Approved,147200,99000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP103276,Male,Yes,Graduate,Self-Employed,Semiurban,7875.0,960.0,8835.0,6K-10K,215000,180,2310.4,6524.6,559,Poor,1,0.133,1,0.2,High Risk,Approved,Rejected,123300,0,Rejected,"Low credit score (559), below the minimum threshold of 580; Requested amount (₹2,15,000) exceeds the maximum eligible amount (₹1,23,300) based on income and repayment capacity"
APP103277,Male,No,Graduate,Business Owner,Rural,4591.0,0.0,4591.0,3K-6K,165000,360,1447.99,3143.01,813,Excellent,1,0.1,0,1.9,Low Risk,Rejected,Approved,287700,165000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP103278,Male,No,Graduate,Unemployed,Semiurban,6215.0,0.0,6215.0,6K-10K,136000,240,1312.43,4902.57,741,Very Good,1,0.112,0,3.4,Low Risk,Approved,Approved,322000,136000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP103279,Male,Yes,Graduate,Unemployed,Semiurban,11302.0,3148.0,14450.0,10K-20K,274000,240,2644.16,11805.84,675,Good,1,0.084,1,0.1,Low Risk,Approved,Approved,599000,274000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP103280,Female,Yes,Graduate,Salaried,Urban,7249.0,1644.0,8893.0,6K-10K,218000,360,1913.11,6979.89,692,Good,1,0.079,0,1.2,Low Risk,Approved,Approved,456000,218000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP103281,Male,Yes,Graduate,Salaried,Urban,13667.0,3391.0,17058.0,10K-20K,68000,36,2194.17,14863.83,717,Good,1,0.107,0,0.1,Low Risk,Approved,Approved,237900,68000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP103282,Male,Yes,Not Graduate,Salaried,Semiurban,8042.0,4659.0,12701.0,10K-20K,112000,360,982.88,11718.12,610,Fair,1,0.02,1,10.6,Medium Risk,Approved,Approved,434200,112000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP103283,Male,Yes,Graduate,Salaried,Urban,5243.0,4513.0,9756.0,6K-10K,79000,60,1678.52,8077.48,650,Fair,1,0.157,1,7.9,Medium Risk,Approved,Approved,137800,79000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP103284,Male,Yes,Graduate,Salaried,Rural,9056.0,1252.0,10308.0,10K-20K,122000,36,3936.6,6371.4,595,Fair,1,0.365,2,2.2,Medium Risk,Approved,Approved,79900,79900,Partially Approved,"Approved for a reduced amount due to income-based affordability limits (requested ₹1,22,000, max eligible ₹79,900)"
APP103285,Female,Yes,Graduate,Salaried,Semiurban,11541.0,1693.0,13234.0,10K-20K,237000,180,2546.81,10687.19,665,Fair,1,0.092,0,8.3,Medium Risk,Approved,Approved,431000,237000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP103286,Female,Yes,Graduate,Self-Employed,Urban,7646.0,1936.0,9582.0,6K-10K,200000,360,1755.14,7826.86,546,Poor,1,0.056,0,5.6,High Risk,Approved,Approved,218400,200000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP103287,Male,No,Not Graduate,Salaried,Semiurban,7692.0,0.0,7692.0,6K-10K,71000,120,938.27,6753.73,590,Fair,1,0.083,0,3.1,Medium Risk,Approved,Approved,203700,71000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP103288,Male,Yes,Graduate,Self-Employed,Semiurban,8405.0,1234.0,9639.0,6K-10K,102000,36,3291.25,6347.75,696,Good,1,0.31,2,1.6,Medium Risk,Rejected,Approved,104600,102000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP103289,Male,Yes,Not Graduate,Unemployed,Urban,8777.0,3741.0,12518.0,10K-20K,115000,12,10110.33,2407.67,618,Fair,1,0.751,2,1.6,High Risk,Rejected,Rejected,35600,0,Rejected,"High debt-to-income ratio (75%); Applicant is currently unemployed; Requested amount (₹1,15,000) exceeds the maximum eligible amount (₹35,600) based on income and repayment capacity"
APP103290,Male,No,Graduate,Salaried,Semiurban,5657.0,0.0,5657.0,3K-6K,164000,120,2167.27,3489.73,492,Poor,1,0.202,0,1.4,High Risk,Approved,Rejected,85600,0,Rejected,"Low credit score (492), below the minimum threshold of 580; Requested amount (₹1,64,000) exceeds the maximum eligible amount (₹85,600) based on income and repayment capacity"
APP103291,Female,No,Graduate,Salaried,Semiurban,3705.0,0.0,3705.0,3K-6K,173000,180,1859.07,1845.93,616,Fair,1,0.167,1,3.8,Medium Risk,Approved,Approved,103400,103400,Partially Approved,"Approved for a reduced amount due to income-based affordability limits (requested ₹1,73,000, max eligible ₹1,03,400)"
APP103292,Male,Yes,Not Graduate,Self-Employed,Semiurban,9243.0,1604.0,10847.0,10K-20K,53000,240,511.46,10335.54,699,Good,1,0.02,1,1.9,Low Risk,Rejected,Approved,449600,53000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP103293,Male,Yes,Graduate,Salaried,Urban,7274.0,915.0,8189.0,6K-10K,245000,180,2632.78,5556.22,660,Fair,1,0.195,1,5.9,Medium Risk,Rejected,Approved,228600,228600,Partially Approved,"Approved for a reduced amount due to income-based affordability limits (requested ₹2,45,000, max eligible ₹2,28,600)"
APP103294,Male,No,Not Graduate,Salaried,Semiurban,8457.0,0.0,8457.0,6K-10K,118000,84,1958.94,6498.06,498,Poor,1,0.105,0,1.6,High Risk,Approved,Approved,101900,101900,Partially Approved,"Approved for a reduced amount due to income-based affordability limits (requested ₹1,18,000, max eligible ₹1,01,900)"
APP103295,Female,Yes,Not Graduate,Business Owner,Semiurban,6776.0,262.0,7038.0,6K-10K,227000,360,1992.09,5045.91,743,Very Good,1,0.073,0,0.2,Low Risk,Rejected,Approved,401000,227000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP103296,Female,Yes,Graduate,Salaried,Urban,8511.0,0.0,8511.0,6K-10K,69000,36,2226.44,6284.56,628,Fair,1,0.262,0,7.5,Medium Risk,Approved,Approved,92300,69000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP103297,Male,Yes,Graduate,Salaried,Urban,5074.0,1461.0,6535.0,6K-10K,60000,36,1936.03,4598.97,681,Good,1,0.248,0,0.4,Low Risk,Rejected,Approved,91100,60000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP103298,Male,Yes,Not Graduate,Unemployed,Semiurban,6298.0,1576.0,7874.0,6K-10K,169000,84,2805.6,5068.4,744,Very Good,0,0.296,1,4.5,High Risk,Rejected,Rejected,94900,0,Rejected,"No established credit history; Applicant is currently unemployed; Requested amount (₹1,69,000) exceeds the maximum eligible amount (₹94,900) based on income and repayment capacity"
APP103299,Male,Yes,Graduate,Salaried,Urban,4996.0,4957.0,9953.0,6K-10K,107000,180,1149.83,8803.17,639,Fair,1,0.054,0,2.9,Medium Risk,Approved,Approved,324200,107000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP103300,Female,No,Graduate,Salaried,Rural,6352.0,0.0,6352.0,6K-10K,124000,360,1088.19,5263.81,650,Fair,1,0.053,1,1.5,Medium Risk,Approved,Approved,217100,124000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP103301,Male,Yes,Graduate,Salaried,Urban,4336.0,2690.0,7026.0,6K-10K,120000,240,1158.03,5867.97,808,Excellent,0,0.063,1,1.2,High Risk,Approved,Rejected,163800,0,Rejected,No established credit history
APP103302,Male,Yes,Graduate,Salaried,Semiurban,9602.0,1140.0,10742.0,10K-20K,162000,120,2140.84,8601.16,451,Poor,0,0.144,1,2.8,High Risk,Rejected,Rejected,81300,0,Rejected,"No established credit history; Low credit score (451), below the minimum threshold of 580; Requested amount (₹1,62,000) exceeds the maximum eligible amount (₹81,300) based on income and repayment capacity"
APP103303,Female,Yes,Graduate,Salaried,Rural,12357.0,426.0,12783.0,10K-20K,155000,240,1495.78,11287.22,620,Fair,1,0.048,0,7.5,Medium Risk,Approved,Approved,463600,155000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP103304,Female,No,Graduate,Salaried,Urban,4425.0,0.0,4425.0,3K-6K,186000,240,1794.94,2630.06,767,Very Good,1,0.197,4,5.1,Low Risk,Rejected,Rejected,137600,0,Rejected,"High number of existing loan obligations (4); Requested amount (₹1,86,000) exceeds the maximum eligible amount (₹1,37,600) based on income and repayment capacity"
APP103305,Male,Yes,Graduate,Salaried,Semiurban,7308.0,4225.0,11533.0,10K-20K,263000,60,5587.97,5945.03,587,Fair,1,0.466,1,3.0,High Risk,Rejected,Rejected,162800,0,Rejected,"High debt-to-income ratio (47%); Requested amount (₹2,63,000) exceeds the maximum eligible amount (₹1,62,800) based on income and repayment capacity"
APP103306,Male,No,Graduate,Unemployed,Urban,6777.0,0.0,6777.0,6K-10K,356000,120,4704.57,2072.43,593,Fair,1,0.425,1,5.8,Medium Risk,Rejected,Rejected,153800,0,Rejected,"Applicant is currently unemployed; Requested amount (₹3,56,000) exceeds the maximum eligible amount (₹1,53,800) based on income and repayment capacity"
APP103307,Male,No,Graduate,Self-Employed,Semiurban,12567.0,0.0,12567.0,10K-20K,229000,84,3801.67,8765.33,630,Fair,0,0.214,1,10.6,High Risk,Approved,Rejected,94600,0,Rejected,"No established credit history; Requested amount (₹2,29,000) exceeds the maximum eligible amount (₹94,600) based on income and repayment capacity"
APP103308,Female,Yes,Graduate,Salaried,Rural,7495.0,1231.0,8726.0,6K-10K,205000,300,1862.84,6863.16,634,Fair,1,0.072,1,5.5,Medium Risk,Approved,Approved,288100,205000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP103309,Male,No,Graduate,Business Owner,Rural,11081.0,0.0,11081.0,10K-20K,137000,360,1202.27,9878.73,573,Poor,1,0.045,0,6.1,High Risk,Rejected,Approved,252500,137000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP103310,Female,No,Graduate,Salaried,Semiurban,9354.0,0.0,9354.0,6K-10K,37000,360,324.7,9029.3,593,Fair,1,0.02,0,3.0,Medium Risk,Rejected,Approved,373100,37000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP103311,Female,Yes,Graduate,Self-Employed,Rural,8106.0,1336.0,9442.0,6K-10K,105000,180,1128.34,8313.66,747,Very Good,1,0.06,0,0.2,Low Risk,Approved,Approved,439300,105000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP103312,Male,Yes,Graduate,Salaried,Rural,5886.0,883.0,6769.0,6K-10K,171000,120,2259.78,4509.22,602,Fair,1,0.175,1,9.5,Medium Risk,Rejected,Approved,153700,153700,Partially Approved,"Approved for a reduced amount due to income-based affordability limits (requested ₹1,71,000, max eligible ₹1,53,700)"
APP103313,Female,Yes,Graduate,Self-Employed,Urban,8121.0,4175.0,12296.0,10K-20K,54000,180,580.29,11715.71,695,Good,1,0.022,0,1.0,Low Risk,Approved,Approved,514900,54000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP103314,Male,Yes,Graduate,Business Owner,Rural,4964.0,2032.0,6996.0,6K-10K,181000,360,1588.4,5407.6,650,Fair,1,0.067,1,18.7,Medium Risk,Approved,Approved,239200,181000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP103315,Male,Yes,Graduate,Salaried,Urban,6281.0,1498.0,7779.0,6K-10K,63000,240,607.96,7171.04,775,Very Good,0,0.039,0,0.2,High Risk,Approved,Rejected,201500,0,Rejected,No established credit history
APP103316,Female,No,Graduate,Salaried,Rural,3552.0,0.0,3552.0,3K-6K,100000,300,908.7,2643.3,734,Good,1,0.09,2,0.6,Low Risk,Approved,Approved,136800,100000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP103317,Male,No,Not Graduate,Salaried,Rural,11824.0,0.0,11824.0,10K-20K,118000,36,3807.53,8016.47,642,Fair,1,0.262,1,11.0,Medium Risk,Approved,Approved,109900,109900,Partially Approved,"Approved for a reduced amount due to income-based affordability limits (requested ₹1,18,000, max eligible ₹1,09,900)"
APP103318,Male,Yes,Graduate,Salaried,Semiurban,7737.0,3133.0,10870.0,10K-20K,87000,180,934.91,9935.09,708,Good,1,0.05,1,2.0,Low Risk,Approved,Approved,404600,87000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP103319,Male,Yes,Graduate,Salaried,Urban,11685.0,1989.0,13674.0,10K-20K,101000,300,917.79,12756.21,787,Very Good,1,0.025,0,4.2,Low Risk,Approved,Approved,752400,101000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP103320,Male,Yes,Not Graduate,Self-Employed,Rural,7609.0,2653.0,10262.0,10K-20K,178000,180,1912.8,8349.2,560,Poor,1,0.081,0,2.3,High Risk,Approved,Approved,191000,178000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP103321,Male,Yes,Graduate,Salaried,Urban,7837.0,1561.0,9398.0,6K-10K,139000,120,1836.9,7561.1,555,Poor,1,0.21,1,1.9,High Risk,Rejected,Approved,106700,106700,Partially Approved,"Approved for a reduced amount due to income-based affordability limits (requested ₹1,39,000, max eligible ₹1,06,700)"
APP103322,Female,Yes,Not Graduate,Salaried,Semiurban,9136.0,1704.0,10840.0,10K-20K,195000,120,2576.94,8263.06,684,Good,1,0.138,1,8.9,Low Risk,Approved,Approved,328100,195000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
